Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID230072,230072,19,18.891,542.229,995.570,0,55,55,7.500,1,45.022,44.534,1073.049,None,None,None,None,None,None,None,-10921639,1073.049,1068,161,3028,524721,539.352,13.193,0.583,1.466
ID230079,230079,22,21.853,505.373,1020.949,0,55,55,7.500,1,49.035,46.855,1132.331,None,None,None,None,None,None,None,-10921639,1132.331,1184,196,3412,553710,655.501,10.727,0.603,1.299
ID230077,230077,18,19.388,595.524,1009.463,0,55,55,7.500,1,43.229,43.417,1024.838,None,None,None,None,None,None,None,-10921639,1024.838,1034,181,3091,501146,565.774,8.049,0.589,1.343
ID230076,230076,22,19.172,476.971,1004.052,0,55,55,7.500,1,47.701,46.262,1031.734,None,None,None,None,None,None,None,-10921639,1031.734,1035,171,3320,504518,670.224,8.161,0.490,1.012
ID230083,230083,24,27.276,742.769,1045.498,0,55,55,7.500,1,137.151,113.513,1603.442,None,None,None,None,None,None,None,-10921639,1603.442,1640,208,4659,784083,913.587,8.006,0.517,1.197
ID230081,230081,26,19.372,629.281,1025.543,0,55,55,7.500,1,45.736,42.734,1020.348,None,None,None,None,None,None,None,-10921639,1020.348,1041,198,3026,498950,524.668,9.786,0.563,1.401
ID230080,230080,24,33.420,735.738,1022.013,0,55,55,7.500,1,60.648,85.945,1756.988,None,None,None,None,None,None,None,-10921639,1756.988,1916,121,4846,859167,1192.244,9.837,0.581,1.083
ID230087,230087,28,14.213,701.470,1064.383,0,55,55,7.500,1,149.204,43.599,921.405,None,None,None,None,None,None,None,-10921639,921.405,929,204,3494,450567,475.393,11.148,0.468,1.237
ID230086,230086,26,18.992,605.682,1061.357,0,55,55,7.500,1,49.335,45.558,957.515,None,None,None,None,None,None,None,-10921639,957.515,922,186,2852,468225,613.724,7.890,0.556,1.115
ID230085,230085,25,23.481,281.806,1056.387,0,55,55,7.500,1,55.080,55.683,1484.450,None,None,None,None,None,None,None,-10921639,1484.450,1485,222,3219,725896,572.071,13.316,0.607,1.960
ID230084,230084,24,31.193,721.858,1047.367,0,55,55,7.500,1,49.607,53.067,1605.851,None,None,None,None,None,None,None,-10921639,1605.851,1249,97,6178,785261,1376.689,9.041,0.615,0.888
ID230090,230090,28,11.533,737.946,1067.415,0,55,55,7.500,1,157.687,44.094,847.898,None,None,None,None,None,None,None,-10921639,847.898,821,183,3111,414622,534.460,7.997,0.282,0.699
ID230089,230089,27,27.253,314.525,1065.999,0,55,55,7.500,1,54.781,56.213,1404.084,None,None,None,None,None,None,None,-10921639,1404.084,1420,206,4646,686597,932.745,8.040,0.581,1.107
ID230088,230088,28,19.745,720.158,1064.688,0,55,55,7.500,1,173.350,43.360,1278.677,None,None,None,None,None,None,None,-10921639,1278.677,1362,167,4247,625273,726.709,9.177,0.397,1.000
ID230097,230097,29,68.132,1009.553,1119.298,0,55,55,7.500,1,91.869,92.178,2834.740,None,None,None,None,None,None,None,-10921639,2834.740,704,101,13595,1386188,3268.621,7.929,0.733,0.733
ID287556,287556,88,-1.000,348.182,668.993,0,0,55,7.894,1,45.188,37.993,1018.316,None,None,None,None,None,None,None,-10921639,1018.316,1044,155,3020,579422,522.972,29.997,0.306,0.914
ID287121,287121,50,-1.000,131.133,242.092,0,0,55,7.894,1,49.090,48.859,1116.227,None,None,None,None,None,None,None,-10921639,1116.227,1102,166,3660,635133,644.595,29.997,0.300,0.800
ID229887,229887,31,18.545,889.835,35.540,0,55,55,7.500,1,84.415,49.569,973.370,None,None,None,None,None,None,None,-10921639,973.370,468,177,3642,475978,816.069,7.505,0.406,0.689
ID230913,230913,47,21.698,198.613,222.916,0,56,56,7.500,1,48.992,48.746,1154.953,None,None,None,None,None,None,None,-10921639,1154.953,1170,137,3235,564772,672.920,10.505,0.609,1.300
ID230918,230918,615,23.958,123.898,233.650,0,56,56,7.500,1,49.299,49.209,1610.904,None,None,None,None,None,None,None,-10921639,1610.904,1558,202,4260,787732,656.274,13.280,0.493,1.622
ID230916,230916,615,30.734,163.405,230.145,0,56,56,7.500,1,49.063,48.933,1623.530,None,None,None,None,None,None,None,-10921639,1623.530,1680,156,4116,793906,850.034,13.126,0.708,1.583
ID230923,230923,49,19.731,1108.088,264.031,0,56,56,7.500,1,75.147,111.757,1332.266,None,None,None,None,None,None,None,-10921639,1332.266,1311,292,3770,651478,439.045,13.648,0.546,2.144
ID230922,230922,47,26.818,88.966,250.245,0,56,56,7.500,1,49.399,49.307,1422.104,None,None,None,None,None,None,None,-10921639,1422.104,1422,174,4023,695409,758.841,10.330,0.670,1.503
ID230921,230921,46,31.107,673.509,248.651,0,56,56,7.500,1,42.164,67.149,1771.689,None,None,None,None,None,None,None,-10921639,1771.689,1837,122,5279,866356,916.225,13.109,0.719,1.618
ID230926,230926,51,32.455,677.131,275.865,0,56,56,7.500,1,41.378,50.413,1537.930,None,None,None,None,None,None,None,-10921639,1537.930,1666,142,4410,752048,990.026,10.427,0.719,1.300
ID230931,230931,51,26.971,670.053,303.322,0,56,56,7.500,1,40.182,60.863,1430.667,None,None,None,None,None,None,None,-10921639,1430.667,1517,186,3540,699596,742.653,11.066,0.703,1.590
ID230935,230935,57,29.053,724.004,322.910,0,56,56,7.500,1,41.626,74.419,1433.765,None,None,None,None,None,None,None,-10921639,1433.765,1542,130,4714,701111,1035.243,7.824,0.644,1.085
ID230934,230934,54,21.114,650.190,315.264,0,56,56,7.500,1,85.569,38.926,1042.049,None,None,None,None,None,None,None,-10921639,1042.049,1003,159,3651,509562,740.780,8.115,0.598,1.053
ID230933,230933,53,18.070,769.417,313.330,0,56,56,7.500,1,42.074,58.153,990.006,None,None,None,None,None,None,None,-10921639,990.006,844,147,3542,484113,760.811,10.182,0.521,0.891
ID230939,230939,56,28.807,1093.965,336.656,0,56,56,7.500,1,72.027,109.933,1503.971,None,None,None,None,None,None,None,-10921639,1503.971,1645,161,4476,735442,1005.824,8.098,0.563,1.078
ID230938,230938,53,20.096,758.352,333.647,0,56,56,7.500,1,41.348,59.127,1140.939,None,None,None,None,None,None,None,-10921639,1140.939,1178,138,3594,557919,804.068,16.434,0.544,1.000
ID230937,230937,629,22.898,682.594,329.576,0,56,56,7.500,1,68.178,39.456,1094.413,None,None,None,None,None,None,None,-10921639,1094.413,1096,129,3728,535168,804.355,8.937,0.627,1.049
ID230943,230943,57,22.013,723.196,349.539,0,56,56,7.500,1,40.699,55.115,1143.941,None,None,None,None,None,None,None,-10921639,1143.941,1156,141,3511,559387,890.782,9.052,0.511,0.869
ID230942,230942,None,1.676,393.104,349.833,0,56,56,7.500,1,40.973,41.413,289.317,None,None,None,None,None,None,None,-10921639,289.317,254,111,1505,141476,161.455,28.500,0.079,0.262
ID230941,230941,55,24.548,1031.675,346.429,0,56,56,7.500,1,58.847,71.427,1252.552,None,None,None,None,None,None,None,-10921639,1252.552,1220,198,4146,612498,962.751,7.984,0.481,0.845
ID230940,230940,54,22.502,651.284,341.582,0,56,56,7.500,1,96.323,39.319,1148.869,None,None,None,None,None,None,None,-10921639,1148.869,1128,148,3556,561797,804.900,8.930,0.629,1.102
ID230945,230945,629,12.417,716.229,360.551,0,56,56,7.500,1,67.773,40.787,826.350,None,None,None,None,None,None,None,-10921639,826.350,393,146,3272,404085,700.612,7.857,0.305,0.552
ID230951,230951,69,22.641,793.214,380.613,0,56,56,7.500,1,43.082,41.990,1134.622,None,None,None,None,None,None,None,-10921639,1134.622,1071,141,4172,554830,894.124,8.348,0.629,0.980
ID230949,230949,63,53.590,1114.631,375.037,0,56,56,7.500,1,109.746,101.973,2259.552,None,None,None,None,None,None,None,-10921639,2259.552,1214,139,10070,1104921,2254.411,7.807,0.598,0.750
ID230954,230954,69,15.168,776.583,406.986,0,56,56,7.500,1,41.965,41.090,1127.215,None,None,None,None,None,None,None,-10921639,1127.215,1068,173,4515,551208,714.441,7.591,0.304,0.736
ID230959,230959,64,34.117,297.420,423.720,0,56,56,7.500,1,97.728,40.712,1595.703,None,None,None,None,None,None,None,-10921639,1595.703,1491,152,6093,780299,1127.393,8.144,0.725,1.190
ID230958,230958,65,10.492,1115.518,421.824,0,56,56,7.500,1,90.783,68.530,801.174,None,None,None,None,None,None,None,-10921639,801.174,799,221,2272,391774,359.315,9.201,0.389,1.250
ID230957,230957,741,39.849,337.957,417.943,0,56,56,7.500,1,67.280,76.632,2006.949,None,None,None,None,None,None,None,-10921639,2006.949,2062,119,5954,981398,1347.452,8.075,0.644,1.167
ID230956,230956,64,31.040,262.323,411.984,0,56,56,7.500,1,99.084,41.268,1410.836,None,None,None,None,None,None,None,-10921639,1410.836,1221,151,6326,689899,1150.963,7.999,0.684,0.996
ID230963,230963,736,61.059,732.197,427.672,0,56,56,7.500,1,43.804,43.712,2171.714,None,None,None,None,None,None,None,-10921639,2171.714,455,51,14969,1061968,3109.534,7.590,0.792,0.617
ID230967,230967,71,24.979,322.325,434.862,0,56,56,7.500,1,119.129,41.233,1244.534,None,None,None,None,None,None,None,-10921639,1244.534,1193,117,4818,608577,917.562,9.959,0.640,1.059
ID230966,230966,110,36.041,31.985,430.937,0,56,56,7.500,1,52.415,44.450,1727.184,None,None,None,None,None,None,None,-10921639,1727.184,1797,144,6929,844593,1330.340,7.903,0.702,1.071
ID230965,230965,71,11.672,348.194,430.628,0,56,56,7.500,1,91.143,40.695,909.521,None,None,None,None,None,None,None,-10921639,909.521,889,120,3616,444756,605.027,10.023,0.299,0.692
ID230964,230964,737,15.438,779.610,427.685,0,56,56,7.500,1,41.552,41.170,970.133,None,None,None,None,None,None,None,-10921639,970.133,986,158,3812,474395,634.090,8.080,0.474,0.983
ID230970,230970,737,24.243,815.144,447.359,0,56,56,7.500,1,43.110,42.708,1288.270,None,None,None,None,None,None,None,-10921639,1288.270,1327,142,4191,629964,825.289,9.785,0.632,1.209
ID230969,230969,70,19.978,767.955,447.177,0,56,56,7.500,1,41.464,40.701,1105.137,None,None,None,None,None,None,None,-10921639,1105.137,1117,126,3448,540412,598.678,11.045,0.617,1.409
ID230974,230974,70,16.721,763.133,472.860,0,56,56,7.500,1,42.454,40.202,1112.949,None,None,None,None,None,None,None,-10921639,1112.949,1086,159,2844,544232,552.123,28.500,0.429,1.210
ID230979,230979,74,14.547,782.244,493.432,0,56,56,7.500,1,41.413,40.814,962.431,None,None,None,None,None,None,None,-10921639,962.431,970,113,2964,470629,504.603,8.224,0.463,1.206
ID230978,230978,75,36.565,370.143,491.585,0,56,56,7.500,1,40.528,71.460,1743.744,None,None,None,None,None,None,None,-10921639,1743.744,1800,119,5269,852691,1191.491,9.944,0.711,1.216
ID230977,230977,74,21.185,713.320,486.248,0,56,56,7.500,1,38.955,39.241,1146.697,None,None,None,None,None,None,None,-10921639,1146.697,1169,62,4869,560735,803.172,7.898,0.598,1.069
ID230976,230976,73,15.545,772.825,477.187,0,56,56,7.500,1,42.798,40.564,1065.569,None,None,None,None,None,None,None,-10921639,1065.569,1062,147,3041,521063,627.567,8.291,0.344,0.870
ID230983,230983,75,31.871,379.007,516.116,0,56,56,7.500,1,39.503,54.468,1661.867,None,None,None,None,None,None,None,-10921639,1661.867,1718,105,4514,812653,1019.351,10.437,0.702,1.345
ID230981,230981,73,20.519,805.335,508.261,0,56,56,7.500,1,43.229,42.276,1074.153,None,None,None,None,None,None,None,-10921639,1074.153,1124,94,3455,525261,694.318,7.830,0.589,1.147
ID230986,230986,77,19.631,680.920,551.375,0,56,56,7.500,1,38.407,38.065,1055.344,None,None,None,None,None,None,None,-10921639,1055.344,1114,156,3721,516063,680.852,8.249,0.561,1.115
ID230984,230984,77,19.660,725.226,520.928,0,56,56,7.500,1,39.080,38.834,1072.656,None,None,None,None,None,None,None,-10921639,1072.656,999,116,3890,524529,890.384,7.500,0.528,0.833
ID230990,230990,78,9.486,340.636,571.237,0,56,56,7.500,1,37.730,41.176,792.818,None,None,None,None,None,None,None,-10921639,792.818,765,293,1762,387688,236.368,13.881,0.419,1.982
ID230989,230989,76,10.122,392.197,557.168,0,56,56,7.500,1,102.057,37.560,757.235,None,None,None,None,None,None,None,-10921639,757.235,734,130,2008,370288,292.925,13.543,0.427,1.547
ID230995,230995,86,21.538,320.137,625.176,0,56,56,7.500,1,42.838,37.755,1174.258,None,None,None,None,None,None,None,-10921639,1174.258,1224,107,3294,574212,663.185,9.588,0.643,1.386
ID286805,286805,17,-1.000,449.471,942.740,0,0,56,7.894,1,45.269,47.139,1906.378,None,None,None,None,None,None,None,-10921639,1906.378,1663,160,15251,1084729,1665.270,13.363,0.478,0.741
ID230993,230993,79,14.163,897.059,620.757,0,56,56,7.500,1,58.755,44.890,929.147,None,None,None,None,None,None,None,-10921639,929.147,899,181,3171,454353,642.052,8.170,0.362,0.769
ID230997,230997,79,20.354,908.999,627.182,0,56,56,7.500,1,52.088,45.759,1121.188,None,None,None,None,None,None,None,-10921639,1121.188,1184,178,3294,548261,756.873,8.582,0.470,0.947
ID231003,231003,85,27.747,361.940,646.493,0,56,56,7.500,1,127.904,93.166,1684.626,None,None,None,None,None,None,None,-10921639,1684.626,1641,209,4047,823782,733.357,17.312,0.593,1.711
ID231002,231002,82,47.150,470.322,641.769,0,56,56,7.500,1,51.769,80.530,2590.900,None,None,None,None,None,None,None,-10921639,2590.900,2544,259,5566,1266950,944.804,13.896,0.675,2.211
ID231001,231001,84,63.651,927.729,638.901,0,56,56,7.500,1,55.035,51.967,2237.098,None,None,None,None,None,None,None,-10921639,2237.098,553,122,12252,1093941,2561.543,7.803,0.781,0.766
ID231007,231007,88,14.657,359.034,668.993,0,56,56,7.500,1,44.626,37.994,961.119,None,None,None,None,None,None,None,-10921639,961.119,993,156,2718,469987,553.574,13.000,0.365,0.929
ID231006,231006,90,23.795,305.585,668.758,0,56,56,7.500,1,41.569,38.035,1269.076,None,None,None,None,None,None,None,-10921639,1269.076,1238,164,4076,620578,760.588,9.973,0.629,1.289
ID231005,231005,87,28.362,521.786,664.221,0,56,56,7.500,1,99.507,85.740,1726.405,None,None,None,None,None,None,None,-10921639,1726.405,1663,454,3803,844212,608.862,13.992,0.609,2.146
ID231004,231004,86,16.238,322.911,658.768,0,56,56,7.500,1,38.313,37.900,1070.348,None,None,None,None,None,None,None,-10921639,1070.348,1081,142,2859,523400,549.824,12.848,0.501,1.300
ID231011,231011,90,9.373,253.972,693.121,0,56,56,7.500,1,43.213,38.577,933.769,None,None,None,None,None,None,None,-10921639,933.769,893,143,2707,456613,669.038,8.008,0.115,0.287
ID231010,231010,89,89.451,240.013,686.722,0,56,56,7.500,1,48.282,44.916,3688.947,None,None,None,None,None,None,None,-10921639,3688.947,2837,113,14050,1803895,3356.188,9.179,0.802,0.978
ID231008,231008,91,12.261,331.113,675.297,0,56,56,7.500,1,44.346,38.047,932.387,None,None,None,None,None,None,None,-10921639,932.387,981,161,3102,455937,561.360,8.879,0.345,0.853
ID231015,231015,93,52.272,1002.535,713.967,0,56,56,7.500,1,136.656,125.139,2317.697,None,None,None,None,None,None,None,-10921639,2317.697,2476,94,8234,1133354,1691.019,10.034,0.780,1.201
ID231014,231014,92,58.082,370.001,707.491,0,56,56,7.500,1,48.888,49.675,2370.644,None,None,None,None,None,None,None,-10921639,2370.644,1478,69,12697,1159245,2408.895,9.201,0.817,0.885
ID231013,231013,91,16.053,314.017,707.101,0,56,56,7.500,1,47.362,38.879,1242.613,None,None,None,None,None,None,None,-10921639,1242.613,1220,188,3139,607638,489.283,13.884,0.461,1.604
ID231012,231012,839,16.161,311.380,702.887,0,56,56,7.500,1,49.155,38.955,1244.914,None,None,None,None,None,None,None,-10921639,1244.914,1192,187,3139,608763,526.115,14.509,0.463,1.498
ID231019,231019,95,57.011,251.308,729.641,0,56,56,7.500,1,50.912,46.892,2311.090,None,None,None,None,None,None,None,-10921639,2311.090,930,66,11986,1130123,2663.129,8.631,0.814,0.779
ID231017,231017,839,16.311,287.877,725.428,0,56,56,7.500,1,47.986,38.718,994.305,None,None,None,None,None,None,None,-10921639,994.305,990,177,2278,486215,442.692,10.539,0.575,1.639
ID231023,231023,98,19.304,272.463,753.806,0,56,56,7.500,1,41.125,40.677,1062.460,None,None,None,None,None,None,None,-10921639,1062.460,1073,148,2751,519543,569.991,8.000,0.540,1.307
ID231022,231022,99,40.023,1034.555,748.905,0,56,56,7.500,1,80.147,110.080,1878.491,None,None,None,None,None,None,None,-10921639,1878.491,1990,133,6013,918582,1378.766,10.014,0.721,1.142
ID231021,231021,100,43.366,963.938,745.571,0,56,56,7.500,1,136.039,120.489,1991.495,None,None,None,None,None,None,None,-10921639,1991.495,2170,93,5540,973841,1335.956,10.536,0.759,1.287
ID231027,231027,103,31.049,206.480,796.112,0,56,56,7.500,1,42.117,49.933,1744.593,None,None,None,None,None,None,None,-10921639,1744.593,1721,167,3884,853106,690.784,13.361,0.647,1.983
ID231026,231026,98,24.099,261.786,786.419,0,56,56,7.500,1,42.493,40.513,1153.722,None,None,None,None,None,None,None,-10921639,1153.722,1205,149,3666,564170,789.798,9.791,0.640,1.140
ID231031,231031,106,32.490,1028.889,811.545,0,56,56,7.500,1,67.076,88.971,1648.162,None,None,None,None,None,None,None,-10921639,1648.162,1704,236,4197,805951,1070.636,9.298,0.634,1.195
ID231030,231030,101,34.220,1062.357,807.817,0,56,56,7.500,1,66.546,97.121,1626.918,None,None,None,None,None,None,None,-10921639,1626.918,1772,117,5123,795563,1108.998,10.851,0.681,1.188
ID231029,231029,1,19.596,301.693,807.307,0,56,56,7.500,1,43.479,40.421,1213.384,None,None,None,None,None,None,None,-10921639,1213.384,1176,155,3291,593345,584.202,10.504,0.524,1.428
ID231028,231028,104,49.498,444.391,796.120,0,56,56,7.500,1,61.166,103.646,2557.532,None,None,None,None,None,None,None,-10921639,2557.532,2756,169,6657,1250633,1529.362,10.406,0.736,1.418
ID231035,231035,3,17.987,323.084,831.078,0,56,56,7.500,1,42.157,40.918,1029.701,None,None,None,None,None,None,None,-10921639,1029.701,1010,158,3099,503524,548.440,10.755,0.593,1.397
ID231034,231034,253,33.484,237.789,822.846,0,56,56,7.500,1,47.838,66.119,1928.268,None,None,None,None,None,None,None,-10921639,1928.268,1922,253,4570,942923,620.316,13.545,0.715,2.591
ID231033,231033,3,15.677,296.076,821.870,0,56,56,7.500,1,42.591,41.237,969.558,None,None,None,None,None,None,None,-10921639,969.558,931,173,3123,474114,585.117,9.818,0.408,0.960
ID231032,231032,1,19.994,361.338,820.175,0,56,56,7.500,1,44.190,40.552,1101.616,None,None,None,None,None,None,None,-10921639,1101.616,1078,148,3832,538690,615.106,7.924,0.604,1.349
ID231038,231038,7,16.637,309.005,853.837,0,56,56,7.500,1,45.117,42.106,1020.632,None,None,None,None,None,None,None,-10921639,1020.632,985,133,3048,499089,456.326,13.406,0.586,1.653
ID231036,231036,2,52.920,444.153,842.916,0,56,56,7.500,1,98.769,99.992,2577.235,None,None,None,None,None,None,None,-10921639,2577.235,2746,163,6432,1260268,1634.862,10.432,0.773,1.375
ID231041,231041,5,15.635,349.760,871.598,0,56,56,7.500,1,43.847,42.364,921.712,None,None,None,None,None,None,None,-10921639,921.712,909,150,2831,450717,581.147,8.150,0.477,1.024
ID231040,231040,0,40.854,234.084,858.142,0,56,56,7.500,1,48.673,63.133,2199.773,None,None,None,None,None,None,None,-10921639,2199.773,2144,211,4799,1075689,837.001,13.447,0.706,2.175
ID231047,231047,13,9.618,1131.117,895.273,0,56,56,7.500,1,68.450,72.450,861.834,None,None,None,None,None,None,None,-10921639,861.834,857,356,1664,421437,224.307,14.235,0.367,2.061
ID231045,231045,6,25.394,197.556,885.084,0,56,56,7.500,1,45.810,64.274,1575.984,None,None,None,None,None,None,None,-10921639,1575.984,1521,599,3505,770656,433.383,13.833,0.642,2.842
ID231044,231044,7,16.226,278.643,877.624,0,56,56,7.500,1,45.955,43.761,956.112,None,None,None,None,None,None,None,-10921639,956.112,949,157,2756,467539,517.076,10.209,0.514,1.256
ID231050,231050,8,33.149,240.356,930.720,0,56,56,7.500,1,64.376,64.928,1726.540,None,None,None,None,None,None,None,-10921639,1726.540,1615,214,6243,844278,1106.852,13.518,0.715,1.301
ID231049,231049,9,32.172,199.744,921.795,0,56,56,7.500,1,54.975,66.971,1885.337,None,None,None,None,None,None,None,-10921639,1885.337,1840,173,4631,921930,654.592,13.666,0.648,2.265
ID231048,231048,5,16.345,394.512,897.966,0,56,56,7.500,1,44.558,42.734,950.464,None,None,None,None,None,None,None,-10921639,950.464,945,144,2768,464777,561.650,9.230,0.526,1.166
ID231054,231054,13,14.867,1122.961,946.097,0,56,56,7.500,1,78.732,79.178,1108.276,None,None,None,None,None,None,None,-10921639,1108.276,1070,303,2379,541947,329.844,13.601,0.461,2.122
ID231053,231053,12,51.380,161.990,943.601,0,56,56,7.500,1,72.828,63.708,2361.661,None,None,None,None,None,None,None,-10921639,2361.661,1957,82,9678,1154852,2106.776,10.151,0.801,0.997
ID231058,231058,16,26.168,420.692,972.912,0,56,56,7.500,1,45.699,46.207,1538.204,None,None,None,None,None,None,None,-10921639,1538.204,1531,210,3289,752182,629.325,13.421,0.634,1.896
